Photon Energy (keV),Silicon k escape probability,Silicon l 2s escape probability,Silicon l 2p escape probability
4.479999899864197,0.004318997263908386,0.00000,0.00000
4.489999899640679,0.004301807377487421,0.00000,0.00000
4.499999899417162,0.004284685943275690,0.00000,0.00000
4.509999899193645,0.004267632961273193,0.00000,0.00000
4.519999898970127,0.004250645637512207,0.00000,0.00000
4.529999898746610,0.004233727231621742,0.00000,0.00000
4.539999898523092,0.004216877743601799,0.00000,0.00000
4.549999898299575,0.004200093448162079,0.00000,0.00000
4.559999898076057,0.004183376207947731,0.00000,0.00000
4.569999897852540,0.004166725091636181,0.00000,0.00000
4.579999897629023,0.004150140564888716,0.00000,0.00000
4.589999897405505,0.004133622627705336,0.00000,0.00000
4.599999897181988,0.004117172677069902,0.00000,0.00000
4.609999896958470,0.004100787919014692,0.00000,0.00000
4.619999896734953,0.004084467887878418,0.00000,0.00000
4.629999896511436,0.004068216308951378,0.00000,0.00000
4.639999896287918,0.004052028059959412,0.00000,0.00000
4.649999896064401,0.004035906400531530,0.00000,0.00000
4.659999895840883,0.004019848071038723,0.00000,0.00000
4.669999895617366,0.004003854934126139,0.00000,0.00000
4.679999895393848,0.003987927921116352,0.00000,0.00000
4.689999895170331,0.003972064238041639,0.00000,0.00000
4.699999894946814,0.003956267144531012,0.00000,0.00000
4.709999894723296,0.003940532449632883,0.00000,0.00000
4.719999894499779,0.003924863878637552,0.00000,0.00000
4.729999894276261,0.003909257706254721,0.00000,0.00000
4.739999894052744,0.003893714398145676,0.00000,0.00000
4.749999893829226,0.003878238145262003,0.00000,0.00000
4.759999893605709,0.003862821729853749,0.00000,0.00000
4.769999893382192,0.003847471438348293,0.00000,0.00000
4.779999893158674,0.003832181915640831,0.00000,0.00000
4.789999892935157,0.003816955955699086,0.00000,0.00000
4.799999892711639,0.003801792394369841,0.00000,0.00000
4.809999892488122,0.003786690765991807,0.00000,0.00000
4.819999892264605,0.003771652467548847,0.00000,0.00000
4.829999892041087,0.003756674937903881,0.00000,0.00000
4.839999891817570,0.003741761902347207,0.00000,0.00000
4.849999891594052,0.003726908704265952,0.00000,0.00000
4.859999891370535,0.003712116507813334,0.00000,0.00000
4.869999891147017,0.003697383916005492,0.00000,0.00000
4.879999890923500,0.003682715818285942,0.00000,0.00000
4.889999890699983,0.003668106626719236,0.00000,0.00000
4.899999890476465,0.003653560299426317,0.00000,0.00000
4.909999890252948,0.003639072645455599,0.00000,0.00000
4.919999890029430,0.003624647855758667,0.00000,0.00000
